"Anio","Cve_estado","Estado","Tipo_delito","Casos"
"2015",25,"Sinaloa","Falsedad",43
"2015",25,"Sinaloa","Falsificacion",203
"2015",25,"Sinaloa","Feminicidio",14
"2015",25,"Sinaloa","Fraude",433
"2015",25,"Sinaloa","Homicidio",1404
"2015",25,"Sinaloa","Hostigamiento sexual",0
"2015",25,"Sinaloa","Incesto",0
"2015",25,"Sinaloa","Incumplimiento de obligaciones de asistencia familiar",172
"2015",25,"Sinaloa","Lesiones",3279
"2015",25,"Sinaloa","Narcomenudeo",939
"2015",25,"Sinaloa","Otros delitos contra el patrimonio",67
"2015",25,"Sinaloa","Otros delitos contra la familia",52
"2015",25,"Sinaloa","Otros delitos contra la sociedad",172
"2015",25,"Sinaloa","Otros delitos del Fuero Comun",173
"2015",25,"Sinaloa","Otros delitos que atentan contra la libertad personal",560
"2015",25,"Sinaloa","Otros delitos que atentan contra la libertad y la seguridad sexual",70
"2015",25,"Sinaloa","Otros delitos que atentan contra la vida y la integridad corporal",409
"2015",25,"Sinaloa","Rapto",50
"2015",25,"Sinaloa","Robo",10115
"2015",25,"Sinaloa","Secuestro",12
"2015",25,"Sinaloa","Trafico de menores",1
"2015",25,"Sinaloa","Trata de personas",5
"2015",25,"Sinaloa","Violacion equiparada",39
"2015",25,"Sinaloa","Violacion simple",148
"2015",25,"Sinaloa","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2015",25,"Sinaloa","Violencia familiar",2387
"2016",25,"Sinaloa","Aborto",9
"2016",25,"Sinaloa","Abuso de confianza",279
"2016",25,"Sinaloa","Abuso sexual",246
"2016",25,"Sinaloa","Acoso sexual",8
"2016",25,"Sinaloa","Allanamiento de morada",131
"2016",25,"Sinaloa","Amenazas",532
"2016",25,"Sinaloa","Contra el medio ambiente",0
"2016",25,"Sinaloa","Corrupcion de menores",70
"2016",25,"Sinaloa","Daño a la propiedad",1741
"2016",25,"Sinaloa","Delitos cometidos por servidores publicos",486
"2016",25,"Sinaloa","Despojo",341
"2016",25,"Sinaloa","Electorales",27
"2016",25,"Sinaloa","Evasion de presos",3
"2016",25,"Sinaloa","Extorsion",104
"2016",25,"Sinaloa","Falsedad",51
"2016",25,"Sinaloa","Falsificacion",253
"2016",25,"Sinaloa","Feminicidio",39
"2016",25,"Sinaloa","Fraude",668
"2016",25,"Sinaloa","Homicidio",1516
"2016",25,"Sinaloa","Hostigamiento sexual",0
"2016",25,"Sinaloa","Incesto",0
"2016",25,"Sinaloa","Incumplimiento de obligaciones de asistencia familiar",247
"2016",25,"Sinaloa","Lesiones",2145
"2016",25,"Sinaloa","Narcomenudeo",386
"2016",25,"Sinaloa","Otros delitos contra el patrimonio",61
"2016",25,"Sinaloa","Otros delitos contra la familia",30
"2016",25,"Sinaloa","Otros delitos contra la sociedad",116
"2016",25,"Sinaloa","Otros delitos del Fuero Comun",173
"2016",25,"Sinaloa","Otros delitos que atentan contra la libertad personal",751
"2016",25,"Sinaloa","Otros delitos que atentan contra la libertad y la seguridad sexual",63
"2016",25,"Sinaloa","Otros delitos que atentan contra la vida y la integridad corporal",401
"2016",25,"Sinaloa","Rapto",45
"2016",25,"Sinaloa","Robo",8628
"2016",25,"Sinaloa","Secuestro",14
"2016",25,"Sinaloa","Trafico de menores",1
"2016",25,"Sinaloa","Trata de personas",14
"2016",25,"Sinaloa","Violacion equiparada",40
"2016",25,"Sinaloa","Violacion simple",151
"2016",25,"Sinaloa","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2016",25,"Sinaloa","Violencia familiar",2371
"2017",25,"Sinaloa","Aborto",9
"2017",25,"Sinaloa","Abuso de confianza",196
"2017",25,"Sinaloa","Abuso sexual",214
"2017",25,"Sinaloa","Acoso sexual",7
"2017",25,"Sinaloa","Allanamiento de morada",76
"2017",25,"Sinaloa","Amenazas",307
"2017",25,"Sinaloa","Contra el medio ambiente",0
"2017",25,"Sinaloa","Corrupcion de menores",34
"2017",25,"Sinaloa","Daño a la propiedad",1401
"2017",25,"Sinaloa","Delitos cometidos por servidores publicos",212
"2017",25,"Sinaloa","Despojo",268
"2017",25,"Sinaloa","Electorales",6
"2017",25,"Sinaloa","Evasion de presos",2
"2017",25,"Sinaloa","Extorsion",51
"2017",25,"Sinaloa","Falsedad",53
"2017",25,"Sinaloa","Falsificacion",168
"2017",25,"Sinaloa","Feminicidio",82
"2017",25,"Sinaloa","Fraude",424
"2017",25,"Sinaloa","Homicidio",1839
"2017",25,"Sinaloa","Hostigamiento sexual",0
"2017",25,"Sinaloa","Incesto",1
"2017",25,"Sinaloa","Incumplimiento de obligaciones de asistencia familiar",106
"2017",25,"Sinaloa","Lesiones",2132
"2017",25,"Sinaloa","Narcomenudeo",857
"2017",25,"Sinaloa","Otros delitos contra el patrimonio",33
"2017",25,"Sinaloa","Otros delitos contra la familia",26
"2017",25,"Sinaloa","Otros delitos contra la sociedad",84
"2017",25,"Sinaloa","Otros delitos del Fuero Comun",153
"2017",25,"Sinaloa","Otros delitos que atentan contra la libertad personal",999
"2017",25,"Sinaloa","Otros delitos que atentan contra la libertad y la seguridad sexual",39
"2017",25,"Sinaloa","Otros delitos que atentan contra la vida y la integridad corporal",422
"2017",25,"Sinaloa","Rapto",56
"2017",25,"Sinaloa","Robo",9885
"2017",25,"Sinaloa","Secuestro",14
"2017",25,"Sinaloa","Trafico de menores",1
"2017",25,"Sinaloa","Trata de personas",3
"2017",25,"Sinaloa","Violacion equiparada",30
"2017",25,"Sinaloa","Violacion simple",129
"2017",25,"Sinaloa","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2017",25,"Sinaloa","Violencia familiar",2612
"2018",25,"Sinaloa","Aborto",9
"2018",25,"Sinaloa","Abuso de confianza",168
"2018",25,"Sinaloa","Abuso sexual",294
"2018",25,"Sinaloa","Acoso sexual",51
"2018",25,"Sinaloa","Allanamiento de morada",56
"2018",25,"Sinaloa","Amenazas",446
"2018",25,"Sinaloa","Contra el medio ambiente",0
"2018",25,"Sinaloa","Corrupcion de menores",55
"2018",25,"Sinaloa","Daño a la propiedad",1287
"2018",25,"Sinaloa","Delitos cometidos por servidores publicos",203
"2018",25,"Sinaloa","Despojo",298
"2018",25,"Sinaloa","Electorales",0
"2018",25,"Sinaloa","Evasion de presos",1
"2018",25,"Sinaloa","Extorsion",64
"2018",25,"Sinaloa","Falsedad",43
"2018",25,"Sinaloa","Falsificacion",185
"2018",25,"Sinaloa","Feminicidio",48
"2018",25,"Sinaloa","Fraude",489
"2018",25,"Sinaloa","Homicidio",1608
"2018",25,"Sinaloa","Hostigamiento sexual",0
"2018",25,"Sinaloa","Incesto",0
"2018",25,"Sinaloa","Incumplimiento de obligaciones de asistencia familiar",122
"2018",25,"Sinaloa","Lesiones",2500
"2018",25,"Sinaloa","Narcomenudeo",793
"2018",25,"Sinaloa","Otros delitos contra el patrimonio",25
"2018",25,"Sinaloa","Otros delitos contra la familia",34
"2018",25,"Sinaloa","Otros delitos contra la sociedad",62
"2018",25,"Sinaloa","Otros delitos del Fuero Comun",117
"2018",25,"Sinaloa","Otros delitos que atentan contra la libertad personal",1314
"2018",25,"Sinaloa","Otros delitos que atentan contra la libertad y la seguridad sexual",51
"2018",25,"Sinaloa","Otros delitos que atentan contra la vida y la integridad corporal",536
"2018",25,"Sinaloa","Rapto",6
"2018",25,"Sinaloa","Robo",8608
"2018",25,"Sinaloa","Secuestro",8
"2018",25,"Sinaloa","Trafico de menores",3
"2018",25,"Sinaloa","Trata de personas",5
"2018",25,"Sinaloa","Violacion equiparada",47
"2018",25,"Sinaloa","Violacion simple",150
"2018",25,"Sinaloa","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2018",25,"Sinaloa","Violencia familiar",3800
"2019",25,"Sinaloa","Aborto",9
"2019",25,"Sinaloa","Abuso de confianza",208
"2019",25,"Sinaloa","Abuso sexual",324
"2019",25,"Sinaloa","Acoso sexual",68
"2019",25,"Sinaloa","Allanamiento de morada",64
"2019",25,"Sinaloa","Amenazas",653
"2019",25,"Sinaloa","Contra el medio ambiente",0
"2019",25,"Sinaloa","Corrupcion de menores",61
"2019",25,"Sinaloa","Daño a la propiedad",1490
"2019",25,"Sinaloa","Delitos cometidos por servidores publicos",196
"2019",25,"Sinaloa","Despojo",337
"2019",25,"Sinaloa","Electorales",6
"2019",25,"Sinaloa","Evasion de presos",0
"2019",25,"Sinaloa","Extorsion",46
"2019",25,"Sinaloa","Falsedad",47
"2019",25,"Sinaloa","Falsificacion",167
"2019",25,"Sinaloa","Feminicidio",37
"2019",25,"Sinaloa","Fraude",520
"2019",25,"Sinaloa","Homicidio",1407
"2019",25,"Sinaloa","Hostigamiento sexual",0
"2019",25,"Sinaloa","Incesto",0
"2019",25,"Sinaloa","Incumplimiento de obligaciones de asistencia familiar",139
"2019",25,"Sinaloa","Lesiones",2734
"2019",25,"Sinaloa","Narcomenudeo",614
"2019",25,"Sinaloa","Otros delitos contra el patrimonio",53
"2019",25,"Sinaloa","Otros delitos contra la familia",42
"2019",25,"Sinaloa","Otros delitos contra la sociedad",62
"2019",25,"Sinaloa","Otros delitos del Fuero Comun",143
"2019",25,"Sinaloa","Otros delitos que atentan contra la libertad personal",1452
"2019",25,"Sinaloa","Otros delitos que atentan contra la libertad y la seguridad sexual",46
"2019",25,"Sinaloa","Otros delitos que atentan contra la vida y la integridad corporal",651
"2019",25,"Sinaloa","Rapto",0
"2019",25,"Sinaloa","Robo",7155
"2019",25,"Sinaloa","Secuestro",6
"2019",25,"Sinaloa","Trafico de menores",0
"2019",25,"Sinaloa","Trata de personas",6
"2019",25,"Sinaloa","Violacion equiparada",65
"2019",25,"Sinaloa","Violacion simple",175
"2019",25,"Sinaloa","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2019",25,"Sinaloa","Violencia familiar",4460
"2020",25,"Sinaloa","Aborto",4
"2020",25,"Sinaloa","Abuso de confianza",233
"2020",25,"Sinaloa","Abuso sexual",359
"2020",25,"Sinaloa","Acoso sexual",87
"2020",25,"Sinaloa","Allanamiento de morada",101
"2020",25,"Sinaloa","Amenazas",1145
"2020",25,"Sinaloa","Contra el medio ambiente",0
"2020",25,"Sinaloa","Corrupcion de menores",42
"2020",25,"Sinaloa","Daño a la propiedad",1869
"2020",25,"Sinaloa","Delitos cometidos por servidores publicos",193
"2020",25,"Sinaloa","Despojo",390
"2020",25,"Sinaloa","Electorales",6
"2020",25,"Sinaloa","Evasion de presos",1
"2020",25,"Sinaloa","Extorsion",58
"2020",25,"Sinaloa","Falsedad",27
"2020",25,"Sinaloa","Falsificacion",116
"2020",25,"Sinaloa","Feminicidio",26
"2020",25,"Sinaloa","Fraude",471
"2020",25,"Sinaloa","Homicidio",1313
"2020",25,"Sinaloa","Hostigamiento sexual",2
"2020",25,"Sinaloa","Incesto",0
"2020",25,"Sinaloa","Incumplimiento de obligaciones de asistencia familiar",108
"2020",25,"Sinaloa","Lesiones",2922
"2020",25,"Sinaloa","Narcomenudeo",269
"2020",25,"Sinaloa","Otros delitos contra el patrimonio",36
"2020",25,"Sinaloa","Otros delitos contra la familia",94
"2020",25,"Sinaloa","Otros delitos contra la sociedad",45
"2020",25,"Sinaloa","Otros delitos del Fuero Comun",182
"2020",25,"Sinaloa","Otros delitos que atentan contra la libertad personal",1176
"2020",25,"Sinaloa","Otros delitos que atentan contra la libertad y la seguridad sexual",33
"2020",25,"Sinaloa","Otros delitos que atentan contra la vida y la integridad corporal",556
"2020",25,"Sinaloa","Rapto",0
"2020",25,"Sinaloa","Robo",6660
"2020",25,"Sinaloa","Secuestro",11
"2020",25,"Sinaloa","Trafico de menores",1
"2020",25,"Sinaloa","Trata de personas",7
"2020",25,"Sinaloa","Violacion equiparada",79
"2020",25,"Sinaloa","Violacion simple",150
"2020",25,"Sinaloa","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2020",25,"Sinaloa","Violencia familiar",5138
"2021",25,"Sinaloa","Aborto",8
"2021",25,"Sinaloa","Abuso de confianza",312
"2021",25,"Sinaloa","Abuso sexual",407
"2021",25,"Sinaloa","Acoso sexual",99
"2021",25,"Sinaloa","Allanamiento de morada",69
"2021",25,"Sinaloa","Amenazas",1311
"2021",25,"Sinaloa","Contra el medio ambiente",0
"2021",25,"Sinaloa","Corrupcion de menores",55
"2021",25,"Sinaloa","Daño a la propiedad",2222
"2021",25,"Sinaloa","Delitos cometidos por servidores publicos",194
"2021",25,"Sinaloa","Despojo",568
"2021",25,"Sinaloa","Electorales",42
"2021",25,"Sinaloa","Evasion de presos",4
"2021",25,"Sinaloa","Extorsion",61
"2021",25,"Sinaloa","Falsedad",60
"2021",25,"Sinaloa","Falsificacion",167
"2021",25,"Sinaloa","Feminicidio",40
"2021",25,"Sinaloa","Fraude",664
"2021",25,"Sinaloa","Homicidio",1228
"2021",25,"Sinaloa","Hostigamiento sexual",8
"2021",25,"Sinaloa","Incesto",0
"2021",25,"Sinaloa","Incumplimiento de obligaciones de asistencia familiar",150
"2021",25,"Sinaloa","Lesiones",3517
"2021",25,"Sinaloa","Narcomenudeo",145
"2021",25,"Sinaloa","Otros delitos contra el patrimonio",35
"2021",25,"Sinaloa","Otros delitos contra la familia",142
"2021",25,"Sinaloa","Otros delitos contra la sociedad",82
"2021",25,"Sinaloa","Otros delitos del Fuero Comun",339
"2021",25,"Sinaloa","Otros delitos que atentan contra la libertad personal",1251
"2021",25,"Sinaloa","Otros delitos que atentan contra la libertad y la seguridad sexual",48
"2021",25,"Sinaloa","Otros delitos que atentan contra la vida y la integridad corporal",559
"2021",25,"Sinaloa","Rapto",0
"2021",25,"Sinaloa","Robo",7535
"2021",25,"Sinaloa","Secuestro",5
"2021",25,"Sinaloa","Trafico de menores",2
"2021",25,"Sinaloa","Trata de personas",5
"2021",25,"Sinaloa","Violacion equiparada",90
"2021",25,"Sinaloa","Violacion simple",229
"2021",25,"Sinaloa","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2021",25,"Sinaloa","Violencia familiar",5733
"2022",25,"Sinaloa","Aborto",2
"2022",25,"Sinaloa","Abuso de confianza",25
"2022",25,"Sinaloa","Abuso sexual",24
"2022",25,"Sinaloa","Acoso sexual",8
"2022",25,"Sinaloa","Allanamiento de morada",3
"2022",25,"Sinaloa","Amenazas",113
"2022",25,"Sinaloa","Contra el medio ambiente",0
"2022",25,"Sinaloa","Corrupcion de menores",2
"2022",25,"Sinaloa","Daño a la propiedad",188
"2022",25,"Sinaloa","Delitos cometidos por servidores publicos",9
"2022",25,"Sinaloa","Despojo",38
"2022",25,"Sinaloa","Electorales",0
"2022",25,"Sinaloa","Evasion de presos",0
"2022",25,"Sinaloa","Extorsion",1
"2022",25,"Sinaloa","Falsedad",5
"2022",25,"Sinaloa","Falsificacion",9
"2022",25,"Sinaloa","Feminicidio",2
"2022",25,"Sinaloa","Fraude",58
"2022",25,"Sinaloa","Homicidio",93
"2022",25,"Sinaloa","Hostigamiento sexual",0
"2022",25,"Sinaloa","Incesto",0
"2022",25,"Sinaloa","Incumplimiento de obligaciones de asistencia familiar",12
"2022",25,"Sinaloa","Lesiones",283
"2022",25,"Sinaloa","Narcomenudeo",8
"2022",25,"Sinaloa","Otros delitos contra el patrimonio",3
"2022",25,"Sinaloa","Otros delitos contra la familia",14
"2022",25,"Sinaloa","Otros delitos contra la sociedad",6
"2022",25,"Sinaloa","Otros delitos del Fuero Comun",36
"2022",25,"Sinaloa","Otros delitos que atentan contra la libertad personal",85
"2022",25,"Sinaloa","Otros delitos que atentan contra la libertad y la seguridad sexual",9
"2022",25,"Sinaloa","Otros delitos que atentan contra la vida y la integridad corporal",37
"2022",25,"Sinaloa","Rapto",0
"2022",25,"Sinaloa","Robo",579
"2022",25,"Sinaloa","Secuestro",0
"2022",25,"Sinaloa","Trafico de menores",0
"2022",25,"Sinaloa","Trata de personas",2
"2022",25,"Sinaloa","Violacion equiparada",3
"2022",25,"Sinaloa","Violacion simple",15
"2022",25,"Sinaloa","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2022",25,"Sinaloa","Violencia familiar",430
"2015",26,"Sonora","Aborto",3
"2015",26,"Sonora","Abuso de confianza",243
"2015",26,"Sonora","Abuso sexual",251
"2015",26,"Sonora","Acoso sexual",0
"2015",26,"Sonora","Allanamiento de morada",150
"2015",26,"Sonora","Amenazas",315
"2015",26,"Sonora","Contra el medio ambiente",0
"2015",26,"Sonora","Corrupcion de menores",82
"2015",26,"Sonora","Daño a la propiedad",2150
"2015",26,"Sonora","Delitos cometidos por servidores publicos",56
"2015",26,"Sonora","Despojo",331
"2015",26,"Sonora","Electorales",1
"2015",26,"Sonora","Evasion de presos",1
"2015",26,"Sonora","Extorsion",20
"2015",26,"Sonora","Falsedad",23
"2015",26,"Sonora","Falsificacion",30
"2015",26,"Sonora","Feminicidio",24
"2015",26,"Sonora","Fraude",649
"2015",26,"Sonora","Homicidio",983
"2015",26,"Sonora","Hostigamiento sexual",6
"2015",26,"Sonora","Incesto",0
"2015",26,"Sonora","Incumplimiento de obligaciones de asistencia familiar",3013
"2015",26,"Sonora","Lesiones",2393
"2015",26,"Sonora","Narcomenudeo",2587
"2015",26,"Sonora","Otros delitos contra el patrimonio",0
"2015",26,"Sonora","Otros delitos contra la familia",16
"2015",26,"Sonora","Otros delitos contra la sociedad",0
"2015",26,"Sonora","Otros delitos del Fuero Comun",2627
"2015",26,"Sonora","Otros delitos que atentan contra la libertad personal",136
"2015",26,"Sonora","Otros delitos que atentan contra la libertad y la seguridad sexual",68
"2015",26,"Sonora","Otros delitos que atentan contra la vida y la integridad corporal",2
"2015",26,"Sonora","Rapto",19
"2015",26,"Sonora","Robo",9997
"2015",26,"Sonora","Secuestro",8
"2015",26,"Sonora","Trafico de menores",40
"2015",26,"Sonora","Trata de personas",0
"2015",26,"Sonora","Violacion equiparada",18
"2015",26,"Sonora","Violacion simple",186
"2015",26,"Sonora","Violencia de genero en todas sus modalidades distinta a la violencia familiar",0
"2015",26,"Sonora","Violencia familiar",2231
"2016",26,"Sonora","Aborto",4
"2016",26,"Sonora","Abuso de confianza",391
"2016",26,"Sonora","Abuso sexual",423
"2016",26,"Sonora","Acoso sexual",0
"2016",26,"Sonora","Allanamiento de morada",319
"2016",26,"Sonora","Amenazas",1766
"2016",26,"Sonora","Contra el medio ambiente",2
"2016",26,"Sonora","Corrupcion de menores",63
"2016",26,"Sonora","Daño a la propiedad",2571
"2016",26,"Sonora","Delitos cometidos por servidores publicos",129
"2016",26,"Sonora","Despojo",468
"2016",26,"Sonora","Electorales",1
"2016",26,"Sonora","Evasion de presos",4
"2016",26,"Sonora","Extorsion",142
"2016",26,"Sonora","Falsedad",77
"2016",26,"Sonora","Falsificacion",78
"2016",26,"Sonora","Feminicidio",30
"2016",26,"Sonora","Fraude",852
"2016",26,"Sonora","Homicidio",1068
"2016",26,"Sonora","Hostigamiento sexual",13
"2016",26,"Sonora","Incesto",0
"2016",26,"Sonora","Incumplimiento de obligaciones de asistencia familiar",2769
"2016",26,"Sonora","Lesiones",3405
